,STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,ADM_DR_CD,ADM_DR_NM
14950,2,0,0,82,,,,,J20082,3701133,장기면
14951,2,0,0,82,,,,,J20082,3701133,장기면
14952,2,0,0,82,,,,,J20082,3701133,장기면
14953,2,0,0,82,,,,,J20082,3701113,오천읍
14954,2,0,0,82,,,,,J20082,3701133,장기면
14955,2,0,0,82,,,,,J20082,3701133,장기면
14956,2,0,0,82,,,,,J20082,3701133,장기면
14957,2,0,0,82,,,,,J20082,3701133,장기면
14958,2,0,0,82,,,,,J20082,3701133,장기면
14959,2,0,0,82,,,,,J20082,3701133,장기면
14960,2,0,0,82,,,,,J20082,3701133,장기면
14961,2,0,0,82,,,,,J20082,3701133,장기면
14962,2,0,0,82,,,,,J20082,3701113,오천읍
14963,2,0,0,82,,,,,J20082,3701133,장기면
14964,2,0,0,82,,,,,J20082,3701133,장기면
14965,2,0,0,82,,,,,J20082,3701133,장기면
14966,2,0,0,82,,,,,J20082,3701133,장기면
14967,2,0,0,82,,,,,J20082,3701133,장기면
14968,2,0,0,82,,,,,J20082,3701113,오천읍
14969,2,0,0,82,,,,,J20082,3701133,장기면
14970,2,0,0,82,,,,,J20082,3701113,오천읍
14971,2,0,0,82,,,,,J20082,3701133,장기면
14972,2,0,0,82,,,,,J20082,3701113,오천읍
14973,2,0,0,82,,,,,J20082,3701133,장기면
14974,2,0,0,82,,,,,J20082,3701113,오천읍
14975,2,0,0,82,,,,,J20082,3701133,장기면
14976,2,0,0,82,,,,,J20082,3701133,장기면
14977,2,0,0,82,,,,,J20082,3701113,오천읍
14978,2,0,0,82,,,,,J20082,3701113,오천읍
14979,2,0,0,82,,,,,J20082,3701113,오천읍
14980,2,0,0,82,,,,,J20082,3701133,장기면
14981,2,0,0,82,,,,,J20082,3701113,오천읍
14982,2,0,0,82,,,,,J20082,3701133,장기면
14983,2,0,0,82,,,,,J20082,3701133,장기면
14984,2,0,0,82,,,,,J20082,3701133,장기면
14985,2,0,0,82,,,,,J20082,3701133,장기면
14986,2,0,0,82,,,,,J20082,3701133,장기면
14987,2,0,0,82,,,,,J20082,3701133,장기면
14988,2,0,0,82,,,,,J20082,3701133,장기면
14989,2,0,0,82,,,,,J20082,3701133,장기면
14990,2,0,0,82,,,,,J20082,3701133,장기면
14991,2,0,0,82,,,,,J20082,3701133,장기면
14992,2,0,0,82,,,,,J20082,3701133,장기면
14993,2,0,0,82,,,,,J20082,3701133,장기면
14994,2,0,0,82,,,,,J20082,3701133,장기면
14995,2,0,0,82,,,,,J20082,3701133,장기면
14996,2,0,0,82,,,,,J20082,3701133,장기면
14997,2,0,0,82,,,,,J20082,3701133,장기면
14998,2,0,0,82,,,,,J20082,3701133,장기면
14999,2,0,0,82,,,,,J20082,3701133,장기면
15000,2,0,0,82,,,,,J20082,3701133,장기면
15001,2,0,0,82,,,,,J20082,3701133,장기면
15002,2,0,0,82,,,,,J20082,3701113,오천읍
15003,2,0,0,82,,,,,J20082,3701133,장기면
15004,2,0,0,82,,,,,J20082,3701133,장기면
15005,2,0,0,82,,,,,J20082,3701133,장기면
15006,2,0,0,82,,,,,J20082,3701113,오천읍
15007,2,0,0,82,,,,,J20082,3701133,장기면
15008,2,0,0,82,,,,,J20082,3701133,장기면
15009,2,0,0,82,,,,,J20082,3701133,장기면
15010,2,0,0,82,,,,,J20082,3701133,장기면
15011,2,0,0,82,,,,,J20082,3701133,장기면
15012,2,0,0,82,,,,,J20082,3701133,장기면
15013,2,0,0,82,,,,,J20082,3701133,장기면
15014,2,0,0,82,,,,,J20082,3701133,장기면
15015,2,0,0,82,,,,,J20082,3701133,장기면
15016,2,0,0,82,,,,,J20082,3701133,장기면
15017,2,0,0,82,,,,,J20082,3701133,장기면
15018,2,0,0,82,,,,,J20082,3701133,장기면
15019,2,0,0,82,,,,,J20082,3701133,장기면
15020,2,0,0,82,,,,,J20082,3701133,장기면
15021,2,0,0,82,,,,,J20082,3701133,장기면
15022,2,0,0,82,,,,,J20082,3701133,장기면
15023,2,0,0,82,,,,,J20082,3701133,장기면
15024,2,0,0,82,,,,,J20082,3701133,장기면
15025,2,0,0,82,,,,,J20082,3701133,장기면
15026,2,0,0,82,,,,,J20082,3701113,오천읍
15027,2,0,0,82,,,,,J20082,3701133,장기면
15028,2,0,0,82,,,,,J20082,3701133,장기면
15029,2,0,0,82,,,,,J20082,3701133,장기면
15030,2,0,0,82,,,,,J20082,3701133,장기면
15031,2,0,0,82,,,,,J20082,3701133,장기면
15032,2,0,0,82,,,,,J20082,3701113,오천읍
15033,2,0,0,82,,,,,J20082,3701133,장기면
15034,2,0,0,82,,,,,J20082,3701133,장기면
15035,2,0,0,82,,,,,J20082,3701113,오천읍
15036,2,0,0,82,,,,,J20082,3701133,장기면
15037,2,0,0,82,,,,,J20082,3701133,장기면
15038,2,0,0,82,,,,,J20082,3701133,장기면
15039,2,0,0,82,,,,,J20082,3701133,장기면
15040,2,0,0,82,,,,,J20082,3701133,장기면
15041,2,0,0,82,,,,,J20082,3701133,장기면
15042,2,0,0,82,,,,,J20082,3701113,오천읍
15043,2,0,0,82,,,,,J20082,3701133,장기면
15044,2,0,0,82,,,,,J20082,3701133,장기면
15045,2,0,0,82,,,,,J20082,3701133,장기면
15046,2,0,0,82,,,,,J20082,3701133,장기면
15047,2,0,0,82,,,,,J20082,3701133,장기면
15048,2,0,0,82,,,,,J20082,3701113,오천읍
15049,2,0,0,82,,,,,J20082,3701133,장기면
15050,2,0,0,82,,,,,J20082,3701133,장기면
15051,2,0,0,82,,,,,J20082,3701133,장기면
15052,2,0,0,82,,,,,J20082,3701133,장기면
15053,2,0,0,82,,,,,J20082,3701133,장기면
15054,2,0,0,82,,,,,J20082,3701133,장기면
15055,2,0,0,82,,,,,J20082,3701133,장기면
15056,2,0,0,82,,,,,J20082,3701133,장기면
15057,2,0,0,82,,,,,J20082,3701133,장기면
15058,2,0,0,82,,,,,J20082,3701133,장기면
15059,2,0,0,82,,,,,J20082,3701133,장기면
15060,2,0,0,82,,,,,J20082,3701133,장기면
15061,2,0,0,82,,,,,J20082,3701133,장기면
15062,2,0,0,82,,,,,J20082,3701113,오천읍
15063,2,0,0,82,,,,,J20082,3701113,오천읍
15064,2,0,0,82,,,,,J20082,3701133,장기면
15065,2,0,0,82,,,,,J20082,3701133,장기면
15066,2,0,0,82,,,,,J20082,3701113,오천읍
15067,2,0,0,82,,,,,J20082,3701133,장기면
15068,2,0,0,82,,,,,J20082,3701133,장기면
15069,2,0,0,82,,,,,J20082,3701133,장기면
15070,2,0,0,82,,,,,J20082,3701113,오천읍
15071,2,0,0,82,,,,,J20082,3701113,오천읍
15072,2,0,0,82,,,,,J20082,3701133,장기면
15073,2,0,0,82,,,,,J20082,3701113,오천읍
15074,2,0,0,82,,,,,J20082,3701113,오천읍
15075,2,0,0,82,,,,,J20082,3701113,오천읍
15076,2,0,0,82,,,,,J20082,3701113,오천읍
15077,2,0,0,82,,,,,J20082,3701113,오천읍
15078,2,0,0,82,,,,,J20082,3701113,오천읍
15079,2,0,0,82,,,,,J20082,3701113,오천읍
15080,2,0,0,82,,,,,J20082,3701113,오천읍
15081,2,0,0,82,,,,,J20082,3701133,장기면
15082,2,0,0,82,,,,,J20082,3701113,오천읍
15083,2,0,0,82,,,,,J20082,3701133,장기면
15084,2,0,0,82,,,,,J20082,3701133,장기면
15085,2,0,0,82,,,,,J20082,3701133,장기면
15086,2,0,0,82,,,,,J20082,3701133,장기면
15087,2,0,0,82,,,,,J20082,3701133,장기면
15088,2,0,0,82,,,,,J20082,3701113,오천읍
15089,2,0,0,82,,,,,J20082,3701133,장기면
15090,2,0,0,82,,,,,J20082,3701113,오천읍
15091,2,0,0,82,,,,,J20082,3701133,장기면
15092,2,0,0,82,,,,,J20082,3701113,오천읍
15093,2,0,0,82,,,,,J20082,3701113,오천읍
15094,2,0,0,82,,,,,J20082,3701113,오천읍
15095,2,0,0,82,,,,,J20082,3701133,장기면
15096,2,0,0,82,,,,,J20082,3701113,오천읍
15097,2,0,0,82,,,,,J20082,3701133,장기면
15098,2,0,0,82,,,,,J20082,3701133,장기면
15099,2,0,0,82,,,,,J20082,3701133,장기면
15100,2,0,0,82,,,,,J20082,3701133,장기면
15101,2,0,0,82,,,,,J20082,3701133,장기면
15102,2,0,0,82,,,,,J20082,3701133,장기면
15103,2,0,0,82,,,,,J20082,3701113,오천읍
15104,2,0,0,82,,,,,J20082,3701133,장기면
15105,2,0,0,82,,,,,J20082,3701113,오천읍
15106,2,0,0,82,,,,,J20082,3701133,장기면
15107,2,0,0,82,,,,,J20082,,
15108,2,0,0,82,,,,,J20082,3701133,장기면
15109,2,0,0,82,,,,,J20082,3701113,오천읍
15110,2,0,0,82,,,,,J20082,3701133,장기면
15111,2,0,0,82,,,,,J20082,3701133,장기면
15112,2,0,0,82,,,,,J20082,3701133,장기면
15113,2,0,0,82,,,,,J20082,3701133,장기면
15114,2,0,0,82,,,,,J20082,3701133,장기면
15115,2,0,0,82,,,,,J20082,3701133,장기면
15116,2,0,0,82,,,,,J20082,3701133,장기면
15117,2,0,0,82,,,,,J20082,3701133,장기면
15118,2,0,0,82,,,,,J20082,3701133,장기면
15119,2,0,0,82,,,,,J20082,3701133,장기면
15120,2,0,0,82,,,,,J20082,3701133,장기면
15121,2,0,0,82,,,,,J20082,3701133,장기면
15122,2,0,0,82,,,,,J20082,3701113,오천읍
15123,2,0,0,82,,,,,J20082,3701113,오천읍
15124,2,0,0,82,,,,,J20082,3701113,오천읍
15125,2,0,0,82,,,,,J20082,3701113,오천읍
15126,2,0,0,82,,,,,J20082,3701113,오천읍
15127,2,0,0,82,,,,,J20082,3701113,오천읍
15128,2,0,0,82,,,,,J20082,3701113,오천읍
15129,2,0,0,82,,,,,J20082,3701113,오천읍
15130,2,0,0,82,,,,,J20082,3701133,장기면
15131,2,0,0,82,,,,,J20082,3701113,오천읍
15132,2,0,0,82,,,,,J20082,3701133,장기면
15133,2,0,0,82,,,,,J20082,3701133,장기면
15134,2,0,0,82,,,,,J20082,3701133,장기면
15135,2,0,0,82,,,,,J20082,3701113,오천읍
15136,2,0,0,82,,,,,J20082,3701133,장기면
15137,2,0,0,82,,,,,J20082,3701131,대송면
15138,2,0,0,82,,,,,J20082,,
15139,2,0,0,82,,,,,J20082,3701113,오천읍
15140,2,0,0,82,,,,,J20082,3701113,오천읍
15141,2,0,0,82,,,,,J20082,3701133,장기면
15142,2,0,0,82,,,,,J20082,3701113,오천읍
15143,2,0,0,82,,,,,J20082,3701133,장기면
15144,2,0,0,82,,,,,J20082,3701133,장기면
15145,2,0,0,82,,,,,J20082,3701133,장기면
15146,2,0,0,82,,,,,J20082,3701131,대송면
15147,2,0,0,82,,,,,J20082,3701133,장기면
15148,2,0,0,82,,,,,J20082,3701113,오천읍
15149,2,0,0,82,,,,,J20082,3701133,장기면
15150,2,0,0,82,,,,,J20082,3701131,대송면
15151,2,0,0,82,,,,,J20082,3701131,대송면
15152,2,0,0,82,,,,,J20082,3701113,오천읍
15153,2,0,0,82,,,,,J20082,3701133,장기면
15154,2,0,0,82,,,,,J20082,3701133,장기면
15155,2,0,0,82,,,,,J20082,3701113,오천읍
15156,2,0,0,82,,,,,J20082,3701133,장기면
15157,2,0,0,82,,,,,J20082,3701113,오천읍
15158,2,0,0,82,,,,,J20082,3701133,장기면
15159,2,0,0,82,,,,,J20082,3701113,오천읍
15160,2,0,0,82,,,,,J20082,3701113,오천읍
15161,2,0,0,82,,,,,J20082,3701133,장기면
15162,2,0,0,82,,,,,J20082,3701133,장기면
15163,2,0,0,82,,,,,J20082,3701113,오천읍
15164,2,0,0,82,,,,,J20082,3701133,장기면
15165,2,0,0,82,,,,,J20082,3701133,장기면
15166,2,0,0,82,,,,,J20082,3701133,장기면
15167,2,0,0,82,,,,,J20082,3701113,오천읍
15168,2,0,0,82,,,,,J20082,3701113,오천읍
15169,2,0,0,82,,,,,J20082,3701113,오천읍
15170,2,0,0,82,,,,,J20082,3701113,오천읍
15171,2,0,0,82,,,,,J20082,3701133,장기면
15172,2,0,0,82,,,,,J20082,3701113,오천읍
15173,2,0,0,82,,,,,J20082,3701133,장기면
15174,2,0,0,82,,,,,J20082,3701133,장기면
15175,2,0,0,82,,,,,J20082,3701113,오천읍
15176,2,0,0,82,,,,,J20082,3701113,오천읍
15177,2,0,0,82,,,,,J20082,3701113,오천읍
15178,2,0,0,82,,,,,J20082,3701113,오천읍
15179,2,0,0,82,,,,,J20082,3701133,장기면
15180,2,0,0,82,,,,,J20082,3701113,오천읍
15181,2,0,0,82,,,,,J20082,3701113,오천읍
15182,2,0,0,82,,,,,J20082,3701131,대송면
15183,2,0,0,82,,,,,J20082,3701113,오천읍
15184,2,0,0,82,,,,,J20082,3701133,장기면
15185,2,0,0,82,,,,,J20082,3701113,오천읍
15186,2,0,0,82,,,,,J20082,3701133,장기면
15187,2,0,0,82,,,,,J20082,3701113,오천읍
15188,2,0,0,82,,,,,J20082,3701133,장기면
15189,2,0,0,82,,,,,J20082,3701113,오천읍
15190,2,0,0,82,,,,,J20082,3701133,장기면
15191,2,0,0,82,,,,,J20082,3701113,오천읍
15192,2,0,0,82,,,,,J20082,3701131,대송면
15193,2,0,0,82,,,,,J20082,3701113,오천읍
15194,2,0,0,82,,,,,J20082,3701133,장기면
15195,2,0,0,82,,,,,J20082,3701113,오천읍
15196,2,0,0,82,,,,,J20082,3701113,오천읍
15197,2,0,0,82,,,,,J20082,3701113,오천읍
15198,2,0,0,82,,,,,J20082,3701131,대송면
15199,2,0,0,82,,,,,J20082,3701133,장기면
15200,2,0,0,82,,,,,J20082,3701113,오천읍
15201,2,0,0,82,,,,,J20082,3701113,오천읍
15202,2,0,0,82,,,,,J20082,3701113,오천읍
15203,2,0,0,82,,,,,J20082,3701133,장기면
15204,2,0,0,82,,,,,J20082,3701133,장기면
15205,2,0,0,82,,,,,J20082,3701113,오천읍
15206,2,0,0,82,,,,,J20082,3701131,대송면
15207,2,0,0,82,,,,,J20082,3701133,장기면
15208,2,0,0,82,,,,,J20082,3701113,오천읍
15209,2,0,0,82,,,,,J20082,3701113,오천읍
15210,2,0,0,82,,,,,J20082,3701113,오천읍
15211,2,0,0,82,,,,,J20082,3701113,오천읍
15212,2,0,0,82,,,,,J20082,3701133,장기면
15213,2,0,0,82,,,,,J20082,3701131,대송면
15214,2,0,0,82,,,,,J20082,3701113,오천읍
15215,2,0,0,82,,,,,J20082,3701113,오천읍
15216,2,0,0,82,,,,,J20082,3701131,대송면
15217,2,0,0,82,,,,,J20082,3701133,장기면
15218,2,0,0,82,,,,,J20082,3701133,장기면
15219,2,0,0,82,,,,,J20082,3701133,장기면
15220,2,0,0,82,,,,,J20082,3701133,장기면
15221,2,0,0,82,,,,,J20082,3701113,오천읍
15222,2,0,0,82,,,,,J20082,3701133,장기면
15223,2,0,0,82,,,,,J20082,3701113,오천읍
15224,2,0,0,82,,,,,J20082,3701113,오천읍
15225,2,0,0,82,,,,,J20082,3701133,장기면
15226,2,0,0,82,,,,,J20082,3701133,장기면
15227,2,0,0,82,,,,,J20082,3701133,장기면
15228,2,0,0,82,,,,,J20082,3701113,오천읍
15229,2,0,0,82,,,,,J20082,3701113,오천읍
15230,2,0,0,82,,,,,J20082,3701133,장기면
15231,2,0,0,82,,,,,J20082,3701111,구룡포읍
15232,2,0,0,82,,,,,J20082,3701133,장기면
15233,2,0,0,82,,,,,J20082,3701133,장기면
15234,2,0,0,82,,,,,J20082,3701133,장기면
15235,2,0,0,82,,,,,J20082,3701133,장기면
15236,2,0,0,82,,,,,J20082,3701131,대송면
15237,2,0,0,82,,,,,J20082,3701113,오천읍
15238,2,0,0,82,,,,,J20082,3701113,오천읍
15239,2,0,0,82,,,,,J20082,3701113,오천읍
15240,2,0,0,82,,,,,J20082,3701133,장기면
15241,2,0,0,82,,,,,J20082,3701133,장기면
15242,2,0,0,82,,,,,J20082,3701113,오천읍
15243,2,0,0,82,,,,,J20082,3701131,대송면
15244,2,0,0,82,,,,,J20082,3701113,오천읍
15245,2,0,0,82,,,,,J20082,3701131,대송면
15246,2,0,0,82,,,,,J20082,3701113,오천읍
15247,2,0,0,82,,,,,J20082,3701133,장기면
15248,2,0,0,82,,,,,J20082,3701131,대송면
15249,2,0,0,82,,,,,J20082,3701131,대송면
15250,2,0,0,82,,,,,J20082,3701133,장기면
15251,2,0,0,82,,,,,J20082,3701131,대송면
15252,2,0,0,82,,,,,J20082,3701113,오천읍
15253,2,0,0,82,,,,,J20082,3701133,장기면
15254,2,0,0,82,,,,,J20082,3701133,장기면
15255,2,0,0,82,,,,,J20082,3701133,장기면
15256,2,0,0,82,,,,,J20082,3701131,대송면
15257,2,0,0,82,,,,,J20082,3701131,대송면
15258,2,0,0,82,,,,,J20082,3701133,장기면
15259,2,0,0,82,,,,,J20082,3701131,대송면
15260,2,0,0,82,,,,,J20082,3701113,오천읍
15261,2,0,0,82,,,,,J20082,3701133,장기면
15262,2,0,0,82,,,,,J20082,3701131,대송면
15263,2,0,0,82,,,,,J20082,3701131,대송면
15264,2,0,0,82,,,,,J20082,3701133,장기면
15265,2,0,0,82,,,,,J20082,3701113,오천읍
15266,2,0,0,82,,,,,J20082,3701133,장기면
15267,2,0,0,82,,,,,J20082,3701133,장기면
15268,2,0,0,82,,,,,J20082,3701113,오천읍
15269,2,0,0,82,,,,,J20082,3701131,대송면
15270,2,0,0,82,,,,,J20082,3701113,오천읍
15271,2,0,0,82,,,,,J20082,3701133,장기면
15272,2,0,0,82,,,,,J20082,3701133,장기면
15273,2,0,0,82,,,,,J20082,3701133,장기면
15274,2,0,0,82,,,,,J20082,3701133,장기면
15275,2,0,0,82,,,,,J20082,3701131,대송면
15276,2,0,0,82,,,,,J20082,3701133,장기면
15277,2,0,0,82,,,,,J20082,3701111,구룡포읍
15278,2,0,0,82,,,,,J20082,3701133,장기면
15279,2,0,0,82,,,,,J20082,3701133,장기면
15280,2,0,0,82,,,,,J20082,3701131,대송면
15281,2,0,0,82,,,,,J20082,3701113,오천읍
15282,2,0,0,82,,,,,J20082,3701133,장기면
15283,2,0,0,82,,,,,J20082,3701133,장기면
15284,2,0,0,82,,,,,J20082,3701113,오천읍
15285,2,0,0,82,,,,,J20082,3701131,대송면
15286,2,0,0,82,,,,,J20082,3701131,대송면
15287,2,0,0,82,,,,,J20082,3701113,오천읍
15288,2,0,0,82,,,,,J20082,3701133,장기면
15289,2,0,0,82,,,,,J20082,3701131,대송면
15290,2,0,0,82,,,,,J20082,3701133,장기면
15291,2,0,0,82,,,,,J20082,3701131,대송면
15292,2,0,0,82,,,,,J20082,3701133,장기면
15293,2,0,0,82,,,,,J20082,3701113,오천읍
15294,2,0,0,82,,,,,J20082,3701131,대송면
15295,2,0,0,82,,,,,J20082,3701131,대송면
15296,2,0,0,82,,,,,J20082,3701113,오천읍
15297,2,0,0,82,,,,,J20082,3701131,대송면
15298,2,0,0,82,,,,,J20082,3701131,대송면
15299,2,0,0,82,,,,,J20082,3701131,대송면
15300,2,0,0,82,,,,,J20082,3701131,대송면
15301,2,0,0,82,,,,,J20082,3701131,대송면
15302,2,0,0,82,,,,,J20082,3701133,장기면
15303,2,0,0,82,,,,,J20082,3701113,오천읍
15304,2,0,0,82,,,,,J20082,3701131,대송면
15305,2,0,0,82,,,,,J20082,3701131,대송면
15306,2,0,0,82,,,,,J20082,3701113,오천읍
15307,2,0,0,82,,,,,J20082,3701133,장기면
15308,2,0,0,82,,,,,J20082,3701133,장기면
15309,2,0,0,82,,,,,J20082,3701133,장기면
15310,2,0,0,82,,,,,J20082,3701131,대송면
15311,2,0,0,82,,,,,J20082,3701131,대송면
15312,2,0,0,82,,,,,J20082,3701113,오천읍
15313,2,0,0,82,,,,,J20082,3701133,장기면
15314,2,0,0,82,,,,,J20082,3701133,장기면
15315,2,0,0,82,,,,,J20082,3701113,오천읍
15316,2,0,0,82,,,,,J20082,3701131,대송면
15317,2,0,0,82,,,,,J20082,3701131,대송면
15318,2,0,0,82,,,,,J20082,3701113,오천읍
15319,2,0,0,82,,,,,J20082,3701133,장기면
15320,2,0,0,82,,,,,J20082,3701113,오천읍
15321,2,0,0,82,,,,,J20082,3701131,대송면
15322,2,0,0,82,,,,,J20082,3701113,오천읍
15323,2,0,0,82,,,,,J20082,3701131,대송면
15324,2,0,0,82,,,,,J20082,3701131,대송면
15325,2,0,0,82,,,,,J20082,3701131,대송면
15326,2,0,0,82,,,,,J20082,3701133,장기면
15327,2,0,0,82,,,,,J20082,3701133,장기면
15328,2,0,0,82,,,,,J20082,3701133,장기면
15329,2,0,0,82,,,,,J20082,3701131,대송면
15330,2,0,0,82,,,,,J20082,3701133,장기면
15331,2,0,0,82,,,,,J20082,3701113,오천읍
15332,2,0,0,82,,,,,J20082,3701133,장기면
15333,2,0,0,82,,,,,J20082,3701113,오천읍
15334,2,0,0,82,,,,,J20082,3701133,장기면
15335,2,0,0,82,,,,,J20082,3701113,오천읍
15336,2,0,0,82,,,,,J20082,3701131,대송면
15337,2,0,0,82,,,,,J20082,3701131,대송면
15338,2,0,0,82,,,,,J20082,3701133,장기면
15339,2,0,0,82,,,,,J20082,3701111,구룡포읍
15340,2,0,0,82,,,,,J20082,3701111,구룡포읍
15341,2,0,0,82,,,,,J20082,3701133,장기면
15342,2,0,0,82,,,,,J20082,3701131,대송면
15343,2,0,0,82,,,,,J20082,3701133,장기면
15344,2,0,0,82,,,,,J20082,3701113,오천읍
15345,2,0,0,82,,,,,J20082,3701131,대송면
15346,2,0,0,82,,,,,J20082,3701113,오천읍
15347,2,0,0,82,,,,,J20082,3701113,오천읍
15348,2,0,0,82,,,,,J20082,3701131,대송면
15349,2,0,0,82,,,,,J20082,3701113,오천읍
15350,2,0,0,82,,,,,J20082,3701113,오천읍
15351,2,0,0,82,,,,,J20082,3701133,장기면
15352,2,0,0,82,,,,,J20082,3701131,대송면
15353,2,0,0,82,,,,,J20082,3701133,장기면
15354,2,0,0,82,,,,,J20082,3701113,오천읍
15355,2,0,0,82,,,,,J20082,3701133,장기면
15356,2,0,0,82,,,,,J20082,3701133,장기면
15357,2,0,0,82,,,,,J20082,3701113,오천읍
15358,2,0,0,82,,,,,J20082,3701131,대송면
15359,2,0,0,82,,,,,J20082,3701113,오천읍
15360,2,0,0,82,,,,,J20082,3701133,장기면
15361,2,0,0,82,,,,,J20082,3701131,대송면
15362,2,0,0,82,,,,,J20082,3701131,대송면
15363,2,0,0,82,,,,,J20082,3701131,대송면
15364,2,0,0,82,,,,,J20082,3701131,대송면
15365,2,0,0,82,,,,,J20082,3701131,대송면
15366,2,0,0,82,,,,,J20082,3701133,장기면
15367,2,0,0,82,,,,,J20082,3701131,대송면
15368,2,0,0,82,,,,,J20082,3701133,장기면
15369,2,0,0,82,,,,,J20082,3701133,장기면
15370,2,0,0,82,,,,,J20082,3701131,대송면
15371,2,0,0,82,,,,,J20082,3701131,대송면
15372,2,0,0,82,,,,,J20082,3701131,대송면
15373,2,0,0,82,,,,,J20082,3701133,장기면
15374,2,0,0,82,,,,,J20082,3701133,장기면
15375,2,0,0,82,,,,,J20082,3701131,대송면
15376,2,0,0,82,,,,,J20082,3701131,대송면
15377,2,0,0,82,,,,,J20082,3701133,장기면
15378,2,0,0,82,,,,,J20082,3701131,대송면
15379,2,0,0,82,,,,,J20082,3701131,대송면
15380,2,0,0,82,,,,,J20082,3701113,오천읍
15381,2,0,0,82,,,,,J20082,3701131,대송면
15382,2,0,0,82,,,,,J20082,3701131,대송면
15383,2,0,0,82,,,,,J20082,3701131,대송면
15384,2,0,0,82,,,,,J20082,3701131,대송면
15385,2,0,0,82,,,,,J20082,3701131,대송면
15386,2,0,0,82,,,,,J20082,3701131,대송면
15387,2,0,0,82,,,,,J20082,3701131,대송면
15388,2,0,0,82,,,,,J20082,3701131,대송면
15389,2,0,0,82,,,,,J20082,3701131,대송면
15390,2,0,0,82,,,,,J20082,3701131,대송면
15391,2,0,0,82,,,,,J20082,3701131,대송면
15392,2,0,0,82,,,,,J20082,3701131,대송면
15393,2,0,0,82,,,,,J20082,3701131,대송면
15394,2,0,0,82,,,,,J20082,3701131,대송면
15395,2,0,0,82,,,,,J20082,3701131,대송면
15396,2,0,0,82,,,,,J20082,3701131,대송면
15397,2,0,0,82,,,,,J20082,3701131,대송면
15398,2,0,0,82,,,,,J20082,3701112,연일읍
15399,2,0,0,82,,,,,J20082,3701131,대송면
15400,2,0,0,82,,,,,J20082,3701131,대송면
15401,2,0,0,82,,,,,J20082,3701131,대송면
15402,2,0,0,82,,,,,J20082,,
15403,2,0,0,82,,,,,J20082,3701131,대송면
15404,2,0,0,82,,,,,J20082,3701131,대송면
15405,2,0,0,82,,,,,J20082,3701131,대송면
15406,2,0,0,82,,,,,J20082,3701131,대송면
15407,2,0,0,82,,,,,J20082,3701131,대송면
15408,2,0,0,82,,,,,J20082,3701113,오천읍
15409,2,0,0,82,,,,,J20082,3701131,대송면
15410,2,0,0,82,,,,,J20082,3701111,구룡포읍
15411,2,0,0,82,,,,,J20082,3701131,대송면
15412,2,0,0,82,,,,,J20082,3701131,대송면
15413,2,0,0,82,,,,,J20082,3701131,대송면
15414,2,0,0,82,,,,,J20082,3701132,동해면
15415,2,0,0,82,,,,,J20082,3701131,대송면
15416,2,0,0,82,,,,,J20082,3701112,연일읍
15417,2,0,0,82,,,,,J20082,3701112,연일읍
15418,2,0,0,82,,,,,J20082,3701132,동해면
15419,2,0,0,82,,,,,J20082,3701133,장기면
15420,2,0,0,82,,,,,J20082,3701133,장기면
15421,2,0,0,82,,,,,J20082,3701133,장기면
15422,2,0,0,82,,,,,J20082,3701112,연일읍
15423,2,0,0,82,,,,,J20082,3701112,연일읍
15424,2,0,0,82,,,,,J20082,3701113,오천읍
15425,2,0,0,82,,,,,J20082,3701111,구룡포읍
15426,2,0,0,82,,,,,J20082,3701112,연일읍
15427,2,0,0,82,,,,,J20082,3701112,연일읍
15428,2,0,0,82,,,,,J20082,3701112,연일읍
15429,2,0,0,82,,,,,J20082,3701133,장기면
15430,2,0,0,82,,,,,J20082,3701113,오천읍
15431,2,0,0,82,,,,,J20082,3701112,연일읍
15432,2,0,0,82,,,,,J20082,3701112,연일읍
15433,2,0,0,82,,,,,J20082,3701112,연일읍
15434,2,0,0,82,,,,,J20082,,
15435,2,0,0,82,,,,,J20082,3701112,연일읍
15436,2,0,0,82,,,,,J20082,3701113,오천읍
15437,2,0,0,82,,,,,J20082,3701112,연일읍
15438,2,0,0,82,,,,,J20082,3701112,연일읍
15439,2,0,0,82,,,,,J20082,3701132,동해면
15440,2,0,0,82,,,,,J20082,3701112,연일읍
15441,2,0,0,82,,,,,J20082,3701132,동해면
15442,2,0,0,82,,,,,J20082,3701112,연일읍
15443,2,0,0,82,,,,,J20082,3701112,연일읍
15444,2,0,0,82,,,,,J20082,3701112,연일읍
15445,2,0,0,82,,,,,J20082,3701113,오천읍
15446,2,0,0,82,,,,,J20082,3701132,동해면
15447,2,0,0,82,,,,,J20082,3701132,동해면
15448,2,0,0,82,,,,,J20082,3701112,연일읍
15449,2,0,0,82,,,,,J20082,3701113,오천읍
15450,2,0,0,82,,,,,J20082,3701112,연일읍
15451,2,0,0,82,,,,,J20082,3701112,연일읍
15452,2,0,0,82,,,,,J20082,3701113,오천읍
15453,2,0,0,82,,,,,J20082,3701112,연일읍
15454,2,0,0,82,,,,,J20082,3701111,구룡포읍
15455,2,0,0,82,,,,,J20082,3701112,연일읍
15456,2,0,0,82,,,,,J20082,3701113,오천읍
15457,2,0,0,82,,,,,J20082,3701132,동해면
15458,2,0,0,82,,,,,J20082,3701157,제철동
